sales_key,date_key,store_key,product_key,category_key,supplier_key,promotion_key,channel_key,units_sold,unit_price,sales_amount,cost_amount,on_hand_qty
8096,20250524,9,124,3,14,0,3,7,30.48,213.36,150.01,38
8097,20250701,7,190,2,3,3,1,22,41.02,794.15,640.64,117
8098,20250718,10,33,1,1,0,1,13,42.58,553.54,363.22,53
8099,20250214,26,58,1,2,0,1,8,41.84,334.72,202.08,68
8100,20260123,18,3,4,8,0,1,12,63.04,756.48,538.8,36
8101,20250827,28,50,5,1,0,3,14,29.03,406.42,269.5,44
8102,20260528,13,186,3,2,0,3,12,103.89,1246.68,854.28,107
8103,20250408,24,2,5,14,4,3,10,53.63,429.04,371.1,18
8104,20251228,5,158,4,14,1,1,18,92.2,1493.64,1103.04,123
8105,20250407,25,187,1,2,0,3,23,17.54,403.42,297.85,59
8106,20251023,19,23,2,11,3,3,24,58.48,1235.1,1005.84,123
8107,20250923,2,73,3,3,3,1,6,62.65,330.79,276.36,62
8108,20250831,21,180,4,4,4,1,10,137.23,1097.84,915.5,42
8109,20251220,15,145,6,14,3,1,9,8.16,64.63,45.0,68
8110,20260324,1,14,5,7,3,2,25,54.07,1189.54,958.0,93
8111,20250621,26,174,5,6,0,2,19,86.99,1652.81,1175.91,84
8112,20260404,17,161,6,13,0,2,7,61.28,428.96,347.83,61
8113,20250410,19,63,3,5,0,3,9,58.83,529.47,380.88,133
8114,20250608,18,83,1,11,0,2,7,95.54,668.78,481.74,99
8115,20250617,3,61,6,12,0,2,17,81.73,1389.41,912.9,71
8116,20260530,10,104,1,14,0,2,26,68.4,1778.4,1340.56,81
8117,20250306,22,156,4,15,4,1,13,86.76,902.3,805.09,49
8118,20250802,11,134,4,13,0,1,1,49.67,49.67,34.63,10
8119,20250818,27,194,3,9,2,3,17,24.32,351.42,284.58,87
8120,20260309,10,20,3,14,0,1,5,90.75,453.75,325.3,22
8121,20250920,14,185,3,1,0,3,39,69.13,2696.07,1839.24,93
8122,20260607,14,182,1,15,3,2,15,7.1,93.72,75.0,202
8123,20260204,1,77,2,8,0,2,4,65.33,261.32,172.2,32
8124,20260115,25,29,4,9,1,3,8,69.06,497.23,374.48,97
8125,20260211,5,46,6,2,0,1,6,60.79,364.74,258.66,30
8126,20250329,15,189,2,14,0,2,18,19.21,345.78,233.46,34
8127,20250831,28,2,5,14,0,2,5,53.8,269.0,185.55,44
8128,20251113,30,19,6,7,0,2,13,52.96,688.48,499.85,79
8129,20250423,7,15,5,12,0,3,23,89.38,2055.74,1456.36,127
8130,20250306,12,35,6,8,2,3,15,21.02,268.0,235.95,90
8131,20250315,17,158,4,14,0,2,23,86.02,1978.46,1409.44,186
8132,20260303,21,12,6,11,1,2,29,29.55,771.26,597.98,105
8133,20251221,8,193,4,6,1,1,29,73.46,1917.31,1465.37,121
8134,20250601,17,80,5,2,0,2,13,75.82,985.66,685.36,62
8135,20260203,26,107,5,5,0,2,10,96.16,961.6,622.8,30
8136,20260111,23,119,2,15,0,1,23,82.93,1907.39,1415.88,255
8137,20260317,25,163,3,4,0,1,23,41.06,944.38,637.79,80
8138,20260507,27,126,4,4,0,3,15,61.46,921.9,617.85,58
8139,20260422,26,13,5,12,0,3,4,37.31,149.24,109.76,25
8140,20250408,16,166,5,8,0,1,17,74.17,1260.89,895.39,83
8141,20260220,30,18,1,2,1,3,11,49.25,487.58,388.52,60
8142,20250801,15,106,5,3,3,1,8,21.08,148.4,114.56,35
8143,20250806,22,174,5,6,0,1,22,85.43,1879.46,1361.58,133
8144,20251216,29,103,5,1,2,1,8,13.68,93.02,78.96,36
8145,20251122,2,84,5,8,0,1,4,75.13,300.52,201.0,32
8146,20250815,29,66,2,9,0,1,13,59.32,771.16,515.71,83
8147,20260624,25,158,4,14,0,3,18,92.63,1667.34,1103.04,163
8148,20250405,30,131,4,9,3,2,7,18.01,110.94,94.92,62
8149,20250222,24,163,3,4,4,1,29,40.84,947.49,804.17,152
8150,20250116,5,182,1,15,0,1,9,7.41,66.69,45.0,85
8151,20260316,10,119,2,15,0,1,17,82.68,1405.56,1046.52,87
8152,20250808,1,72,2,1,0,2,4,73.08,292.32,208.16,22
8153,20250825,19,119,2,15,0,2,8,85.53,684.24,492.48,123
8154,20251217,14,72,2,1,0,2,4,70.75,283.0,208.16,43
8155,20250824,15,42,5,9,0,1,20,63.44,1268.8,835.0,116
8156,20251106,23,69,1,10,1,1,13,79.37,928.63,707.59,70
8157,20250201,25,96,2,8,0,2,20,69.68,1393.6,961.0,36
8158,20250326,3,46,6,2,1,1,17,58.97,902.24,732.87,90
8159,20260519,28,64,6,14,1,3,12,24.25,261.9,210.0,52
8160,20250901,12,114,3,5,3,1,10,113.0,994.4,796.5,86
8161,20250401,23,27,3,13,0,2,11,72.02,792.22,533.83,53
8162,20250719,18,22,3,7,4,2,3,101.77,244.25,215.25,33
8163,20250630,14,155,3,15,1,1,6,79.32,428.33,314.22,23
8164,20250529,7,167,2,8,1,2,23,98.62,2041.43,1495.0,141
8165,20250608,6,63,3,5,0,2,20,58.71,1174.2,846.4,121
8166,20260129,22,28,5,9,0,1,11,36.13,397.43,256.41,44
8167,20250227,10,93,6,15,0,2,10,58.45,584.5,391.6,97
8168,20250617,7,35,6,8,0,1,19,20.73,393.87,298.87,67
8169,20250910,1,176,3,2,4,2,16,111.95,1432.96,1145.28,124
8170,20251019,26,14,5,7,3,1,19,54.68,914.25,728.08,47
8171,20260421,12,101,5,6,0,1,18,69.77,1255.86,916.56,41
8172,20260514,11,77,2,8,0,3,3,63.14,189.42,129.15,13
8173,20250610,12,94,3,5,0,3,39,57.71,2250.69,1674.27,146
8174,20251019,18,152,2,1,0,3,15,85.38,1280.7,852.3,117
8175,20250113,15,53,3,3,0,3,5,149.92,749.6,515.5,0
8176,20251130,17,183,3,15,1,2,19,107.26,1834.15,1464.71,209
8177,20250324,9,196,1,14,0,3,16,71.81,1148.96,737.44,25
8178,20250209,9,87,1,3,3,3,12,86.09,909.11,762.6,75
8179,20251229,26,78,2,12,0,1,3,124.99,374.97,260.58,18
8180,20250407,14,48,6,7,4,1,23,23.41,430.74,360.18,69
8181,20250915,30,163,3,4,3,2,15,38.98,514.54,415.95,61
8182,20250224,26,146,6,4,0,2,7,76.65,536.55,357.63,37
8183,20260207,22,90,5,8,3,1,17,53.11,794.53,604.69,81
8184,20260217,17,138,1,5,1,2,13,35.86,419.56,321.49,32
8185,20251107,26,74,1,15,0,1,3,67.28,201.84,135.0,22
8186,20260328,2,137,4,15,0,2,23,47.31,1088.13,713.46,179
8187,20250824,15,165,3,2,0,2,30,61.31,1839.3,1258.5,219
8188,20250411,22,89,5,9,0,3,13,32.36,420.68,296.27,56
8189,20250323,4,134,4,13,0,1,2,52.92,105.84,69.26,5
8190,20250429,6,114,3,5,2,2,13,116.76,1290.2,1035.45,30
8191,20250419,2,15,5,12,0,2,12,94.34,1132.08,759.84,71
8192,20250624,15,13,5,12,1,3,9,36.89,298.81,246.96,48
8193,20250426,17,53,3,3,3,2,24,156.74,3310.35,2474.4,85
8194,20251116,15,51,5,3,0,1,17,32.21,547.57,392.02,69
8195,20250322,2,38,5,7,2,2,7,105.77,629.33,483.84,76
8196,20251202,15,186,3,2,3,1,8,100.99,710.97,569.52,56
8197,20250630,27,122,5,2,0,2,13,44.54,579.02,403.65,73
8198,20260106,1,9,2,4,0,2,36,7.41,266.76,180.0,124
8199,20251004,24,181,6,1,0,2,35,58.81,2058.35,1431.5,278
8200,20260504,9,61,6,12,4,1,9,76.58,551.38,483.3,44
8201,20250826,3,198,1,3,1,2,22,76.8,1520.64,1192.18,70
8202,20250609,2,46,6,2,0,1,14,61.73,864.22,603.54,47
8203,20251115,1,17,4,2,0,2,19,72.14,1370.66,866.59,45
8204,20251222,13,27,3,13,0,1,4,70.7,282.8,194.12,32
8205,20250826,15,78,2,12,0,2,6,127.85,767.1,521.16,12
8206,20251030,19,185,3,1,0,2,14,67.86,950.04,660.24,175
8207,20250912,3,111,2,10,3,1,20,53.21,936.5,766.2,51
8208,20250615,20,26,4,5,1,3,15,72.38,977.13,747.75,38
8209,20250619,23,64,6,14,2,3,37,26.64,837.83,647.5,80
8210,20260506,2,98,5,7,0,2,23,7.49,172.27,115.0,121
8211,20251231,21,109,3,5,0,2,16,59.21,947.36,700.32,68
8212,20250221,4,168,2,5,0,2,9,34.1,306.9,214.47,44
8213,20260604,14,10,1,12,1,1,24,65.2,1408.32,1056.72,40
8214,20260120,20,1,1,6,4,1,13,88.45,919.88,752.31,90
8215,20250128,27,145,6,14,3,2,6,7.81,41.24,30.0,68
8216,20260129,16,22,3,7,0,2,4,103.98,415.92,287.0,32
8217,20251115,14,137,4,15,0,1,17,50.12,852.04,527.34,159
8218,20260510,26,69,1,10,0,1,13,82.14,1067.82,707.59,43
8219,20250922,7,78,2,12,0,2,11,113.56,1249.16,955.46,20
8220,20251008,7,30,3,3,1,1,14,74.92,943.99,693.84,98
8221,20250619,14,155,3,15,0,2,5,80.38,401.9,261.85,5
8222,20250623,4,37,6,10,3,2,6,75.59,399.12,307.86,49
8223,20251130,1,2,5,14,0,3,11,52.54,577.94,408.21,1
8224,20260323,11,119,2,15,0,1,15,84.23,1263.45,923.4,99
8225,20260426,5,31,3,7,2,1,16,128.96,1753.86,1525.6,57
8226,20260221,20,35,6,8,3,1,12,21.71,229.26,188.76,80
8227,20251126,17,44,3,10,3,3,8,47.37,333.48,275.28,28
8228,20250928,15,128,5,1,0,3,5,89.68,448.4,300.1,29
8229,20250703,15,151,6,8,0,2,1,54.23,54.23,33.18,6
8230,20260219,3,184,5,4,0,2,30,51.75,1552.5,1075.5,89
8231,20250621,13,197,3,1,4,3,17,51.78,704.21,604.52,26
8232,20250525,3,46,6,2,0,3,17,62.14,1056.38,732.87,70
8233,20260414,11,44,3,10,2,3,10,47.58,404.43,344.1,34
8234,20251115,21,43,5,2,0,2,56,37.96,2125.76,1330.0,319
8235,20250711,30,38,5,7,0,2,7,102.09,714.63,483.84,45
8236,20260413,9,3,4,8,0,1,7,62.69,438.83,314.3,61
8237,20260604,8,118,1,11,1,1,12,79.31,856.55,645.36,97
8238,20250621,21,3,4,8,0,2,10,63.16,631.6,449.0,24
8239,20251009,28,8,5,15,0,1,6,84.93,509.58,347.28,36
8240,20250919,9,80,5,2,0,3,6,75.81,454.86,316.32,28
8241,20260114,26,163,3,4,0,2,9,39.43,354.87,249.57,46
8242,20260529,10,98,5,7,0,3,12,7.29,87.48,60.0,70
8243,20251024,20,80,5,2,2,3,8,73.61,500.55,421.76,48
8244,20260308,7,37,6,10,3,2,18,74.01,1172.32,923.58,47
8245,20251118,8,137,4,15,2,2,24,48.09,981.04,744.48,98
8246,20260425,30,65,3,15,0,1,6,53.59,321.54,241.44,43
8247,20250807,12,200,6,5,0,3,8,67.69,541.52,382.08,21
8248,20250728,1,29,4,9,0,2,8,65.33,522.64,374.48,57
8249,20250817,24,158,4,14,0,2,29,91.54,2654.66,1777.12,224
8250,20260623,4,137,4,15,0,1,23,47.26,1086.98,713.46,98
8251,20251127,4,74,1,15,0,3,4,64.7,258.8,180.0,30
8252,20250324,26,79,4,1,0,1,7,105.88,741.16,535.29,46
8253,20250123,11,193,4,6,1,3,11,70.65,699.44,555.83,46
8254,20251008,5,147,1,15,0,1,11,65.75,723.25,510.84,38
8255,20260312,30,9,2,4,0,2,10,7.44,74.4,50.0,56
8256,20250916,9,111,2,10,0,1,6,51.77,310.62,229.86,15
8257,20251030,19,149,5,3,0,3,36,117.54,4231.44,2783.52,173
8258,20260308,8,76,3,8,4,2,24,68.49,1315.01,1231.92,141
8259,20251006,18,139,3,4,4,2,13,70.31,731.22,593.58,19
8260,20260506,21,126,4,4,0,3,12,61.17,734.04,494.28,45
8261,20251211,23,66,2,9,0,1,19,57.68,1095.92,753.73,204
8262,20260130,13,2,5,14,0,2,8,54.37,434.96,296.88,35
8263,20260226,19,8,5,15,2,2,17,89.19,1288.8,983.96,111
8264,20251205,26,139,3,4,0,3,13,67.57,878.41,593.58,34
8265,20250128,26,156,4,15,4,2,11,92.26,811.89,681.23,57
8266,20250819,23,75,5,7,0,3,21,42.11,884.31,641.97,60
8267,20250318,12,96,2,8,0,2,14,64.83,907.62,672.7,44
8268,20251003,16,103,5,1,3,1,5,14.27,62.79,49.35,41
8269,20250319,30,177,5,12,2,3,2,83.2,141.44,124.28,8
8270,20251003,8,105,5,9,0,2,1,115.69,115.69,79.55,7
8271,20250705,21,115,4,4,0,3,7,103.67,725.69,479.85,91
8272,20250111,24,112,5,11,4,3,40,100.23,3207.36,2840.0,11
8273,20250309,15,27,3,13,4,1,9,73.42,528.62,436.77,10
8274,20250929,26,141,6,10,2,1,5,46.94,199.49,157.9,24
8275,20250212,13,182,1,15,0,3,16,7.15,114.4,80.0,75
8276,20260408,26,23,2,11,0,2,9,62.54,562.86,377.19,60
8277,20260214,20,15,5,12,1,3,5,88.87,399.92,316.6,59
8278,20260119,2,98,5,7,0,3,7,7.36,51.52,35.0,75
8279,20250403,25,153,6,5,0,2,43,19.54,840.22,574.91,235
8280,20260306,21,17,4,2,0,3,9,68.07,612.63,410.49,140
8281,20251209,7,149,5,3,0,3,32,111.22,3559.04,2474.24,137
8282,20250730,22,47,3,12,1,2,15,14.21,191.84,147.75,65
8283,20250101,16,37,6,10,4,2,6,79.56,381.89,307.86,38
8284,20251013,29,38,5,7,0,2,7,102.26,715.82,483.84,33
8285,20260306,10,106,5,3,4,1,8,20.58,131.71,114.56,43
8286,20250119,8,120,1,12,0,2,8,59.36,474.88,312.56,82
8287,20250129,2,93,6,15,3,1,12,59.01,623.15,469.92,98
8288,20250726,24,122,5,2,1,3,34,43.98,1345.79,1055.7,104
8289,20251004,30,162,4,14,0,2,16,69.47,1111.52,806.56,92
8290,20250914,21,167,2,8,3,3,33,99.78,2897.61,2145.0,145
8291,20250819,12,146,6,4,0,2,22,77.02,1694.44,1123.98,14
8292,20250518,27,105,5,9,1,1,1,108.23,97.41,79.55,7
8293,20250202,8,44,3,10,3,3,12,48.76,514.91,412.92,184
8294,20250117,21,149,5,3,0,2,33,112.56,3714.48,2551.56,82
8295,20250223,18,135,5,7,0,1,3,106.32,318.96,225.66,18
8296,20260108,26,178,1,12,0,3,14,91.49,1280.86,865.76,48
8297,20260301,30,143,2,10,0,1,14,102.77,1438.78,953.54,88
8298,20250823,11,27,3,13,3,2,8,69.97,492.59,388.24,46
8299,20250211,3,114,3,5,4,1,16,115.21,1474.69,1274.4,45
8300,20250813,5,145,6,14,0,3,9,7.8,70.2,45.0,30
8301,20260617,23,200,6,5,0,2,6,68.26,409.56,286.56,31
8302,20250515,11,66,2,9,0,2,12,56.58,678.96,476.04,88
8303,20250923,5,173,5,7,3,3,5,71.76,315.74,245.25,70
8304,20251018,25,56,1,3,0,2,19,78.82,1497.58,984.77,116
8305,20250628,20,76,3,8,0,2,10,72.22,722.2,513.3,76
8306,20250825,4,193,4,6,4,2,11,70.55,620.84,555.83,54
8307,20250912,22,33,1,1,2,3,17,45.6,658.92,474.98,90
8308,20250913,20,42,5,9,2,2,38,57.37,1853.05,1586.5,207
8309,20260123,30,168,2,5,0,1,3,34.87,104.61,71.49,35
8310,20251110,30,183,3,15,0,1,9,108.73,978.57,693.81,62
8311,20250129,30,21,4,2,0,2,15,79.91,1198.65,836.4,37
8312,20250104,27,165,3,2,0,3,26,57.91,1505.66,1090.7,183
8313,20250810,24,118,1,11,2,3,9,75.66,578.8,484.02,40
8314,20260506,21,176,3,2,2,2,20,105.59,1795.03,1431.6,88
8315,20250120,17,100,1,1,4,2,9,61.92,445.82,436.77,35
8316,20250208,24,118,1,11,0,3,13,79.26,1030.38,699.14,121
8317,20260102,29,47,3,12,0,3,10,14.29,142.9,98.5,50
8318,20250901,4,117,1,11,3,1,9,118.1,935.35,718.92,55
8319,20250505,5,84,5,8,0,2,6,71.34,428.04,301.5,25
8320,20250422,15,81,6,5,0,3,1,42.35,42.35,29.74,7
8321,20251226,9,56,1,3,2,3,9,77.93,596.16,466.47,48
8322,20251010,16,81,6,5,0,1,1,42.11,42.11,29.74,4
8323,20251211,10,34,4,12,0,2,3,54.95,164.85,117.75,50
8324,20250601,24,171,1,6,1,3,16,42.34,609.7,482.08,142
8325,20251012,27,81,6,5,0,3,1,42.0,42.0,29.74,7
8326,20260410,9,78,2,12,3,3,3,116.33,307.11,260.58,13
8327,20250620,24,196,1,14,0,3,11,66.08,726.88,506.99,73
8328,20250803,4,98,5,7,0,3,26,7.54,196.04,130.0,170
8329,20250330,24,141,6,10,4,2,18,46.15,664.56,568.44,75
8330,20251211,21,200,6,5,0,2,12,69.18,830.16,573.12,51
8331,20250118,22,173,5,7,0,1,21,68.81,1445.01,1030.05,124
8332,20250515,15,71,5,5,0,1,12,74.36,892.32,577.32,75
8333,20260121,4,107,5,5,0,1,9,92.78,835.02,560.52,25
8334,20250111,26,165,3,2,0,3,19,60.47,1148.93,797.05,22
8335,20260619,4,101,5,6,0,1,9,71.14,640.26,458.28,56
8336,20250807,15,56,1,3,4,1,13,76.91,799.86,673.79,71
8337,20250804,6,106,5,3,0,3,16,21.4,342.4,229.12,94
8338,20251017,26,6,6,4,0,1,2,97.32,194.64,146.3,24
8339,20251212,18,177,5,12,1,1,2,87.3,157.14,124.28,6
8340,20250906,16,119,2,15,0,1,15,78.87,1183.05,923.4,74
8341,20260423,10,52,2,8,0,2,2,127.42,254.84,163.48,28
8342,20260604,24,96,2,8,0,3,18,68.06,1225.08,864.9,69
8343,20250419,7,7,1,12,1,3,18,65.99,1069.04,842.58,128
8344,20260117,22,158,4,14,0,3,41,90.24,3699.84,2512.48,62
8345,20250612,30,107,5,5,0,3,10,88.65,886.5,622.8,66
8346,20260622,8,1,1,6,2,3,33,80.72,2264.2,1909.71,122
8347,20250517,21,92,5,5,1,3,36,67.26,2179.22,1657.8,60
8348,20250609,10,15,5,12,4,2,9,89.45,644.04,569.88,31
8349,20260121,28,78,2,12,2,1,1,127.24,108.15,86.86,18
8350,20260303,27,172,1,10,2,2,18,44.44,679.93,513.9,119
8351,20250311,10,131,4,9,0,1,3,18.34,55.02,40.68,36
8352,20251028,7,97,2,13,4,3,14,109.77,1229.42,1042.02,15
8353,20250706,3,103,5,1,1,2,22,14.21,281.36,217.14,64
8354,20251127,21,102,2,13,0,2,13,51.07,663.91,488.28,93
8355,20251028,28,20,3,14,2,2,2,94.74,161.06,130.12,11
8356,20260617,5,46,6,2,0,2,10,61.63,616.3,431.1,19
8357,20260520,25,164,3,14,3,3,9,60.88,482.17,378.45,51
8358,20251220,23,186,3,2,4,3,17,101.13,1375.37,1210.23,168
8359,20260102,15,30,3,3,0,3,12,72.01,864.12,594.72,45
8360,20260501,7,183,3,15,0,3,32,113.12,3619.84,2466.88,237
8361,20250410,20,7,1,12,2,1,10,70.05,595.42,468.1,48
8362,20260127,18,104,1,14,2,2,13,73.67,814.05,670.28,93
8363,20260221,25,166,5,8,1,2,43,78.69,3045.3,2264.81,352
8364,20250310,17,44,3,10,0,2,8,47.35,378.8,275.28,58
8365,20260421,2,190,2,3,3,2,8,38.9,273.86,232.96,65
8366,20260113,7,197,3,1,1,3,32,53.05,1527.84,1137.92,159
8367,20250707,12,85,4,7,3,3,10,76.9,676.72,546.0,62
8368,20250919,15,179,6,6,0,3,13,80.26,1043.38,729.04,41
8369,20250922,11,16,5,5,0,2,8,27.01,216.08,147.76,39
8370,20260512,27,105,5,9,1,1,1,118.0,106.2,79.55,6
8371,20260608,9,59,5,3,1,1,2,59.44,106.99,80.18,6
8372,20260312,21,126,4,4,0,3,9,65.06,585.54,370.71,104
8373,20251219,11,51,5,3,0,1,16,34.62,553.92,368.96,74
8374,20250226,30,88,2,9,3,3,30,80.96,2137.34,1622.7,68
8375,20260510,28,147,1,15,0,2,15,66.66,999.9,696.6,47
8376,20250314,24,42,5,9,0,3,36,59.84,2154.24,1503.0,193
8377,20250401,23,169,3,1,0,3,20,66.64,1332.8,850.0,120
8378,20250207,20,137,4,15,3,2,21,48.75,900.9,651.42,108
8379,20260527,18,51,5,3,0,2,11,33.05,363.55,253.66,66
8380,20250924,17,134,4,13,1,1,1,50.13,45.12,34.63,8
8381,20250508,1,64,6,14,0,2,28,26.62,745.36,490.0,139
8382,20250213,29,110,5,2,4,1,3,36.82,88.37,71.82,25
8383,20250811,30,123,4,10,2,3,16,100.53,1367.21,1036.64,83
8384,20260126,16,163,3,4,2,1,8,42.98,292.26,221.84,65
8385,20260622,27,70,3,9,2,1,10,83.62,710.77,652.5,129
8386,20251026,13,91,3,13,4,2,22,66.29,1166.7,1105.94,46
8387,20251124,4,89,5,9,0,2,8,33.43,267.44,182.32,30
8388,20260328,26,173,5,7,0,3,10,73.72,737.2,490.5,101
8389,20260502,16,169,3,1,0,3,15,68.39,1025.85,637.5,77
8390,20250601,29,44,3,10,4,2,10,49.35,394.8,344.1,69
8391,20260620,7,22,3,7,1,2,10,106.62,959.58,717.5,110
8392,20251008,15,193,4,6,0,2,8,69.44,555.52,404.24,48
8393,20260518,21,34,4,12,0,2,20,55.29,1105.8,785.0,104
8394,20250305,5,42,5,9,1,1,14,62.65,789.39,584.5,92
8395,20250222,30,24,6,4,0,1,9,46.49,418.41,279.72,21
8396,20260423,19,33,1,1,0,3,13,42.18,548.34,363.22,103
8397,20251230,6,13,5,12,0,3,15,37.13,556.95,411.6,68
8398,20250405,23,121,3,5,2,3,29,61.73,1521.64,1343.57,125
8399,20260429,27,102,2,13,0,3,15,52.29,784.35,563.4,87
8400,20250225,12,19,6,7,0,2,21,51.4,1079.4,807.45,111
8401,20260104,19,131,4,9,0,3,18,18.38,330.84,244.08,47
8402,20250421,23,34,4,12,1,1,25,56.0,1260.0,981.25,147
8403,20250208,5,108,4,9,1,1,1,54.96,49.46,38.43,6
8404,20260312,16,146,6,4,3,1,10,74.77,657.98,510.9,65
8405,20260403,17,86,5,15,2,3,16,13.93,189.45,161.76,63
8406,20250227,10,62,5,3,1,2,18,52.14,844.67,674.64,124
8407,20250220,9,180,4,4,0,3,2,140.31,280.62,183.1,21
8408,20251128,19,161,6,13,0,3,13,63.46,824.98,645.97,63
8409,20250116,23,169,3,1,1,1,29,65.26,1703.29,1232.5,159
8410,20260207,12,32,2,13,0,3,23,120.65,2774.95,1898.42,124
8411,20260510,5,55,3,10,1,2,10,49.38,444.42,376.4,92
8412,20260210,24,78,2,12,0,3,4,120.25,481.0,347.44,38
8413,20250505,6,34,4,12,0,1,16,53.93,862.88,628.0,124
8414,20250413,1,78,2,12,0,3,8,117.5,940.0,694.88,46
8415,20260103,10,50,5,1,4,3,25,29.22,584.4,481.25,157
8416,20250203,25,97,2,13,2,2,8,110.76,753.17,595.44,36
8417,20251018,23,142,2,5,2,3,42,73.53,2625.02,2152.08,205
8418,20250831,10,83,1,11,2,1,6,99.96,509.8,412.92,104
8419,20260207,16,145,6,14,0,2,15,7.35,110.25,75.0,50
8420,20250420,29,78,2,12,2,2,2,120.65,205.1,173.72,20
8421,20260216,22,99,4,5,0,2,28,55.75,1561.0,1127.28,154
8422,20260113,23,66,2,9,4,1,20,60.59,969.44,793.4,146
8423,20250509,3,17,4,2,2,3,33,69.84,1959.01,1505.13,146
8424,20250712,8,4,3,11,0,1,12,59.66,715.92,500.76,213
8425,20250205,4,37,6,10,0,1,11,75.95,835.45,564.41,64
8426,20250831,30,124,3,14,1,1,11,32.84,325.12,235.73,59
8427,20250521,11,20,3,14,0,2,4,92.81,371.24,260.24,4
8428,20250303,15,95,6,9,0,1,11,55.57,611.27,439.56,54
8429,20251030,17,27,3,13,1,2,7,71.9,452.97,339.71,57
8430,20251103,16,75,5,7,1,1,8,44.44,319.97,244.56,61
8431,20250216,2,55,3,10,0,3,14,56.39,789.46,526.96,119
8432,20250411,28,43,5,2,0,3,10,36.57,365.7,237.5,90
8433,20250214,12,104,1,14,2,3,34,74.73,2159.7,1753.04,203
8434,20260102,28,179,6,6,0,2,9,80.71,726.39,504.72,37
8435,20250702,23,131,4,9,3,2,13,18.57,212.44,176.28,19
8436,20250208,21,48,6,7,0,2,27,22.51,607.77,422.82,109
8437,20250414,22,170,1,12,0,1,16,107.2,1715.2,1194.08,33
8438,20260611,30,185,3,1,4,1,16,70.57,903.3,754.56,95
8439,20250519,10,152,2,1,1,1,23,84.02,1739.21,1306.86,165
8440,20260105,10,44,3,10,4,2,9,48.54,349.49,309.69,38
8441,20250910,21,34,4,12,4,1,22,51.8,911.68,863.5,147
8442,20250409,7,195,6,11,0,3,31,7.55,234.05,155.0,62
8443,20250615,25,178,1,12,0,1,35,89.8,3143.0,2164.4,138
8444,20250108,1,84,5,8,3,2,2,76.19,134.09,100.5,25
8445,20260208,27,92,5,5,0,1,25,64.76,1619.0,1151.25,48
8446,20250630,11,107,5,5,0,3,7,93.38,653.66,435.96,52
8447,20250927,1,178,1,12,1,2,28,89.92,2265.98,1731.52,117
8448,20250324,19,60,5,9,3,3,9,86.11,681.99,544.95,100
8449,20260322,9,136,2,13,1,3,5,85.09,382.9,288.75,33
8450,20250428,10,188,3,13,0,3,9,30.01,270.09,179.73,5
8451,20251102,15,60,5,9,1,1,22,81.95,1622.61,1332.1,66
8452,20260417,18,57,4,11,1,2,7,107.48,677.12,556.99,39
8453,20260121,5,27,3,13,0,2,6,68.96,413.76,291.18,23
8454,20251122,2,147,1,15,0,1,16,66.81,1068.96,743.04,0
8455,20260425,14,55,3,10,0,1,28,56.15,1572.2,1053.92,183
8456,20250406,11,5,3,7,1,1,3,78.66,212.38,155.25,13
8457,20260605,18,101,5,6,1,2,6,71.47,385.94,305.52,42
8458,20251028,23,112,5,11,0,3,32,104.14,3332.48,2272.0,145
8459,20250810,19,4,3,11,4,1,13,58.61,609.54,542.49,293
8460,20250519,4,149,5,3,1,3,16,110.11,1585.58,1237.12,130
8461,20260207,30,112,5,11,0,1,25,109.7,2742.5,1775.0,114
8462,20260612,22,95,6,9,2,3,9,53.94,412.64,359.64,52
8463,20260108,2,69,1,10,0,1,18,81.42,1465.56,979.74,5
8464,20250118,23,129,4,3,0,1,26,120.15,3123.9,2116.66,107
8465,20250911,27,151,6,8,1,2,1,49.04,44.14,33.18,3
8466,20260131,18,154,2,7,0,1,5,109.2,546.0,372.6,29
8467,20250803,25,78,2,12,4,2,7,123.46,691.38,608.02,38
8468,20260222,27,101,5,6,0,2,12,66.12,793.44,611.04,59
8469,20260117,29,51,5,3,0,1,11,33.25,365.75,253.66,72
8470,20250206,29,44,3,10,0,3,9,44.94,404.46,309.69,65
8471,20251029,6,173,5,7,3,2,34,70.82,2118.93,1667.7,161
8472,20250403,2,80,5,2,0,1,13,76.28,991.64,685.36,59
8473,20250920,20,55,3,10,0,1,20,55.61,1112.2,752.8,82
8474,20250727,21,147,1,15,0,1,18,69.55,1251.9,835.92,131
8475,20260312,18,140,3,15,4,2,4,29.56,94.59,82.68,26
8476,20260414,8,55,3,10,0,2,34,55.31,1880.54,1279.76,105
8477,20250907,29,35,6,8,1,2,7,22.27,140.3,110.11,66
8478,20251017,13,127,1,4,2,1,7,104.8,623.56,478.94,20
8479,20251205,23,184,5,4,0,1,12,48.76,585.12,430.2,137
8480,20251220,19,30,3,3,0,1,21,73.3,1539.3,1040.76,64
8481,20251210,27,48,6,7,0,2,9,23.19,208.71,140.94,65
8482,20260227,22,187,1,2,0,1,12,18.2,218.4,155.4,79
8483,20260615,20,147,1,15,0,3,2,67.25,134.5,92.88,75
8484,20260324,26,121,3,5,0,2,10,67.11,671.1,463.3,49
8485,20250314,2,68,3,6,1,1,10,49.54,445.86,338.9,20
8486,20250915,22,94,3,5,0,1,23,57.61,1325.03,987.39,79
8487,20250907,18,38,5,7,0,1,8,100.32,802.56,552.96,52
